event_id,plate,zone,zone_id,speed,limit,time,camera,status
1415,KA13RM5187,Sports Complex,5,38,25,2026-03-24 04:49:58,CAM-6,VIOLATION
1416,AS20GA9785,Hospital Road,6,14,20,2026-03-23 15:36:58,CAM-2,NORMAL
1417,ML46MM6488,Residential Zone,4,68,15,2026-03-23 22:27:58,CAM-6,VIOLATION
1418,WB59SZ3341,Academic Block A,2,20,20,2026-03-23 17:35:58,CAM-9,NORMAL
1419,KA13RM5187,GH-4 Gate,8,24,20,2026-03-23 15:13:58,CAM-11,VIOLATION
1420,ML45SH3466,GH-4 Gate,8,29,20,2026-03-24 06:35:58,CAM-4,VIOLATION
1421,WB57OF5240,Main Gate,1,42,20,2026-03-24 10:12:58,CAM-8,VIOLATION
1422,DL86SZ9423,Academic Block B,3,18,20,2026-03-23 12:36:58,CAM-10,NORMAL
1423,ML37VL7728,Library Junction,7,54,20,2026-03-24 01:43:58,CAM-5,VIOLATION
1424,AS15DM4115,Main Gate,1,65,20,2026-03-24 08:07:58,CAM-12,VIOLATION
1425,DL62KW3487,Academic Block A,2,19,20,2026-03-24 08:36:58,CAM-12,NORMAL
1426,DL01NF5747,GH-4 Gate,8,48,20,2026-03-23 23:21:58,CAM-1,VIOLATION
1427,KA17GN7428,Main Gate,1,40,20,2026-03-24 06:40:58,CAM-6,VIOLATION
1428,ML67AP9551,Academic Block A,2,22,20,2026-03-24 01:02:58,CAM-10,VIOLATION
1429,AS62CG5474,Library Junction,7,68,20,2026-03-23 19:35:58,CAM-12,VIOLATION
1430,ML88RX4292,Library Junction,7,27,20,2026-03-24 01:55:58,CAM-1,VIOLATION
1431,DL39UK9366,Academic Block A,2,33,20,2026-03-23 17:31:58,CAM-3,VIOLATION
1432,KA11BF5605,Sports Complex,5,42,25,2026-03-23 15:12:58,CAM-9,VIOLATION
1433,ML28TE1153,Hospital Road,6,10,20,2026-03-23 16:12:58,CAM-3,NORMAL
1434,ML07XQ7196,Library Junction,7,10,20,2026-03-23 14:45:58,CAM-2,NORMAL
1435,WB55CZ1211,Academic Block A,2,40,20,2026-03-24 03:14:58,CAM-5,VIOLATION
1436,ML73GV9095,Sports Complex,5,56,25,2026-03-23 17:38:58,CAM-12,VIOLATION
1437,KA55JD5796,Main Gate,1,64,20,2026-03-24 07:32:58,CAM-4,VIOLATION
1438,AS20GA9785,Academic Block A,2,47,20,2026-03-24 00:21:58,CAM-4,VIOLATION
1439,WB48UU1369,Academic Block B,3,18,20,2026-03-23 12:49:58,CAM-6,NORMAL
1440,WB48UU1369,Academic Block B,3,18,20,2026-03-23 19:34:58,CAM-9,NORMAL
1441,DL72HP6499,Main Gate,1,10,20,2026-03-24 01:31:58,CAM-8,NORMAL
1442,WB48OH1391,Library Junction,7,68,20,2026-03-23 16:57:58,CAM-12,VIOLATION
1443,ML88FN3438,Hospital Road,6,47,20,2026-03-24 12:02:58,CAM-9,VIOLATION
1444,DL52IZ2550,GH-4 Gate,8,52,20,2026-03-23 23:16:58,CAM-3,VIOLATION
1445,ML08KZ2169,Residential Zone,4,60,15,2026-03-24 10:52:58,CAM-11,VIOLATION
1446,DL52IZ2550,Hospital Road,6,31,20,2026-03-24 05:42:58,CAM-12,VIOLATION
1447,WB19EG7034,Hospital Road,6,50,20,2026-03-24 00:16:58,CAM-10,VIOLATION
1448,KA14YZ5213,GH-4 Gate,8,29,20,2026-03-24 12:21:58,CAM-3,VIOLATION
1449,WB67HF8236,GH-4 Gate,8,35,20,2026-03-23 22:00:58,CAM-2,VIOLATION
1450,WB15EK7276,GH-4 Gate,8,60,20,2026-03-23 16:27:58,CAM-1,VIOLATION
1451,AS20XH6881,Sports Complex,5,10,25,2026-03-23 13:07:58,CAM-5,NORMAL
1452,WB15EK7276,Academic Block B,3,34,20,2026-03-23 20:06:58,CAM-3,VIOLATION
1453,DL83RN3192,Academic Block B,3,16,20,2026-03-23 23:56:58,CAM-9,NORMAL
1454,KA26GV1325,Library Junction,7,54,20,2026-03-24 10:07:58,CAM-5,VIOLATION
1455,ML28CR1695,Sports Complex,5,48,25,2026-03-24 10:33:58,CAM-9,VIOLATION
1456,KA85SP8923,GH-4 Gate,8,63,20,2026-03-23 12:27:58,CAM-10,VIOLATION
1457,WB53AS7612,Residential Zone,4,40,15,2026-03-24 01:43:58,CAM-10,VIOLATION
1458,AS84QL6148,Academic Block B,3,40,20,2026-03-23 16:20:58,CAM-3,VIOLATION
1459,AS56EJ1700,Academic Block B,3,14,20,2026-03-24 09:31:58,CAM-1,NORMAL
1460,WB58WC3808,Residential Zone,4,42,15,2026-03-23 16:18:58,CAM-9,VIOLATION
1461,DL15VL1668,Main Gate,1,48,20,2026-03-23 22:52:58,CAM-7,VIOLATION
1462,WB89CN6765,Library Junction,7,44,20,2026-03-24 00:29:58,CAM-9,VIOLATION
1463,DL39UK9366,Hospital Road,6,43,20,2026-03-23 22:25:58,CAM-3,VIOLATION
1464,AS39DD6131,Academic Block A,2,28,20,2026-03-24 10:28:58,CAM-7,VIOLATION
1465,KA97LD1716,Residential Zone,4,45,15,2026-03-23 20:25:58,CAM-2,VIOLATION
1466,AS84QL6148,Academic Block B,3,40,20,2026-03-23 15:48:58,CAM-3,VIOLATION
1467,KA91LX9133,Library Junction,7,36,20,2026-03-23 15:43:58,CAM-5,VIOLATION
1468,DL39UK9366,Academic Block A,2,15,20,2026-03-24 10:01:58,CAM-12,NORMAL
1469,KA16QU5840,GH-4 Gate,8,20,20,2026-03-24 06:37:58,CAM-1,NORMAL
1470,WB66YQ5291,Sports Complex,5,32,25,2026-03-24 07:46:58,CAM-1,VIOLATION
1471,DL15VL1668,Sports Complex,5,12,25,2026-03-23 20:38:58,CAM-5,NORMAL
1472,AS66CQ3987,Main Gate,1,16,20,2026-03-23 15:24:58,CAM-3,NORMAL
1473,KA48KJ3409,Library Junction,7,32,20,2026-03-24 03:32:58,CAM-2,VIOLATION
1474,AS34EA9219,Academic Block A,2,43,20,2026-03-23 21:15:58,CAM-11,VIOLATION
1475,DL68JU6845,Library Junction,7,66,20,2026-03-23 12:58:58,CAM-9,VIOLATION
1476,KA72NF7276,Residential Zone,4,19,15,2026-03-24 01:57:58,CAM-11,VIOLATION
1477,WB48UU1369,Sports Complex,5,25,25,2026-03-24 11:41:58,CAM-12,NORMAL
1478,WB43LM1595,Residential Zone,4,46,15,2026-03-24 09:17:58,CAM-6,VIOLATION
1479,WB89CN6765,Main Gate,1,39,20,2026-03-23 17:50:58,CAM-1,VIOLATION
1480,DL99TM2873,Sports Complex,5,33,25,2026-03-24 04:36:58,CAM-1,VIOLATION
1481,WB84FK1524,Residential Zone,4,23,15,2026-03-24 00:37:58,CAM-12,VIOLATION
1482,DL39UK9366,Main Gate,1,24,20,2026-03-24 02:40:58,CAM-11,VIOLATION
1483,AS95FF9779,Sports Complex,5,66,25,2026-03-24 00:15:58,CAM-7,VIOLATION
1484,DL40VN4049,Academic Block B,3,47,20,2026-03-23 15:28:58,CAM-7,VIOLATION
1485,AS83FS6022,Sports Complex,5,60,25,2026-03-24 07:20:58,CAM-12,VIOLATION
1486,ML96SL5034,Main Gate,1,49,20,2026-03-23 20:23:58,CAM-8,VIOLATION
1487,DL68JU6845,Library Junction,7,11,20,2026-03-24 08:21:58,CAM-2,NORMAL
1488,DL63EZ3326,Main Gate,1,52,20,2026-03-24 06:42:58,CAM-4,VIOLATION
1489,AS39DD6131,Academic Block A,2,38,20,2026-03-23 14:51:58,CAM-10,VIOLATION
1490,ML37VL7728,Main Gate,1,34,20,2026-03-24 05:44:58,CAM-10,VIOLATION
1491,WB84FK1524,Sports Complex,5,26,25,2026-03-24 10:48:58,CAM-10,VIOLATION
1492,WB91KK4291,Hospital Road,6,61,20,2026-03-24 00:55:58,CAM-2,VIOLATION
1493,AS38TM4623,Main Gate,1,12,20,2026-03-24 05:40:58,CAM-11,NORMAL
1494,DL59NA4362,GH-4 Gate,8,42,20,2026-03-23 18:05:58,CAM-7,VIOLATION
1495,DL62KW3487,Main Gate,1,53,20,2026-03-23 16:00:58,CAM-11,VIOLATION
1496,WB15EK7276,Academic Block A,2,65,20,2026-03-23 20:29:58,CAM-4,VIOLATION
1497,WB03IY1586,GH-4 Gate,8,18,20,2026-03-23 14:59:58,CAM-7,NORMAL
1498,DL86SZ9423,Main Gate,1,46,20,2026-03-24 00:54:58,CAM-5,VIOLATION
1499,ML34UE2374,Academic Block A,2,30,20,2026-03-24 06:30:58,CAM-5,VIOLATION
